App No: 94,Larkin Aircraft Supply Co Ltd | C/- GPO Box 4539 | Melbourne C1 | Victoria | 21.2.31,Adelaide S.A. | (on main north road 6 miles north of Adelaide) | on east side of road,Lic No:,The air service between Sydney and Adelaide | operated by Larkins probably landed on this | site 1923/24 era. | SA Argus 31/10/1968,,,-35.12,139.27,SA,Adelaide S.A.,AN0094,-,P024,,
App No: 95,Town Clerk | Wagin Municipal Council | Wagin | Western Australia | 22.2.31,Wagin W.A.,Lic No: 74,All types | Government Aerodrome,2.3.31,30/11/37 | Taken over as an ELG | by Civil Aviation Board | LG 261,-33.34,117.03,WA,Wagin W.A.,AN0095,LG 261,P024,1931,1931-1-1
App No: 96,D.A. Mackay | Brick Villa | Adaminaby | New South Wales | 1.3.31,Adaminaby N.S.W.,Lic No:,,,,-36.050868,148.704826,NSW,Adaminaby N.S.W.,AN0096,-,P024,,
App No: 97,Nanango Shire Council | Nanango | Queensland | 17.3.31,Nanango Q'ld,Lic No: 76,Restricted types. | 'A' Class in favourable winds,22.4.31,13/9/43 | LG 272,-26.65,151.95,QLD,Nanango Q'ld,AN0097,LG 272,P025,1931,1931-1-1
App No: 98,C.J. Barclay | 'Mingawalla' | Beeac | Victoria | 27.3.31,Mingawalla Beeac Vic,Lic No: 83,All types | Class 'B' in favourable winds 13.10.37,1.8.31,Invalid | A.N.R. 1937 | LG 279,-38.200718,143.708887,VIC,Mingawalla Beeac Vic,AN0098,LG 279,P025,1931,1931-1-1
App No: 99,Shire Clerk | Bankima Shire Council | Springsure | Queensland | 31.3.31,Springsure Q'ld,Lic No: 72,All types except triple-engined. | 'C' Class f.w. | Below G dry weather favourable winds | Prov 23.3.48,1.12.31,LG 286,-24.51,147.42,QLD,Springsure Q'ld,AN0099,LG 286,P025,1931,1931-1-1
App No: 100,The Perpetual Trustees Executors & | Agency Co of Tasmania Ltd | Stone Buildings - Hobart | 31.3.31,Brighton Junction Tas,Lic No: 75,All Types,1.4.31 | 18/10/1938 | LG 263,,-42.42,147.14,TAS,Brighton Junction Tas,AN0100,-,P025,1931,1931-1-1
App No: 101,Secy Esperance District Road Board | Esperance | Western Australia | 1.4.31,Esperance W.A.,Lic No:,,,Govt Drome | LG 686,-33.82,121.94,WA,Esperance W.A.,AN0101,LG 686,P026,,
App No: 102,Mr J.H.R. Oldmeadow | 'Lowes Park' | Woodbury Tas | 19.5.31,Antill Ponds Tas,Lic No: 78,All Types,13.7.31,4.10.35 | Cancelled | LG 264,-42.33,147.46,TAS,Antill Ponds Tas,AN0102,LG 264,P026,1931,1931-1-1
App No: 103,Shire Clerk | Inglewood Shire Council | Inglewood | Queensland | 1-6-31,Inglewood Q'ld,Lic No: 79,All Types,4.6.31,Lapsed | LG 274,-28.61,151.13,QLD,Inglewood Q'ld,AN0103,LG 274,P026,1931,1931-1-1
App No: 104,Mr Rex Mackay Graham | Veteran Hall | Via Woy Woy | Via Sydney | 17.6.31,Veteran Hall N.S.W.,Lic No:,,,,-33.478243,151.347899,NSW,Veteran Hall N.S.W.,AN0104,-,P026,,
App No: 105,Mr Edgar Hall Sec to Trustees | Silverspur Pasturage Reserve | Silverspur Via Texas | Queensland | 19.6.31,Silverspur Q'ld,Lic No: 80,All Types,19.6.31,30.4.34 | Cancelled | LG 278,-28.859585,151.273061,QLD,Silverspur Q'ld,AN0105,LG 278,P027,1931,1931-1-1
App No: 106,The Shire Council of Murgon | Murgon | Queensland | 1.7.31,Murgon Q'ld,Lic No: 82,All Types. | All single-engined and | light multi-engined planes. 10/10/35,25.1.32,25-10-40 | LG 247,-26.2,151.89,QLD,Murgon Q'ld,AN0106,LG 247,P027,1932,1932-1-1
App No: 107,Stephen M. Osborne | 'Bolaro Station' | Adaminaby | N.S.W.,Bolaro Station Adaminaby N.S.W.,Lic No:,,,,-35.977151,148.852016,NSW,Bolaro Station Adaminaby N.S.W.,AN0107,-,P027,,
App No: 108,Mr A.K. Lawson | 'Padthaway' Station | Via Naracoorte | South Australia | 3.8.31,Padthaway Station S.A. | Naracoorte,Lic No: 120,All types of single-engined landplanes. | 'B' Class amended. | 'C' Class. | Below G (DW) Prov 2.3.48,15.8.32,Suspended 1/2/49 | LG 318,-36.600309,140.497263,SA,Padthaway Station S.A.,AN0108,LG 318,P027,1932,1932-1-1
App No: 109,Bundaberg City Council | City Council Chambers | Bundaberg | Queensland | 4.8.31,Bundaberg Q'ld,Lic No: 85,All types | Class 'A' 1-9-37,16.9.31,Govt Aerodrome | LG 269 | Under control of R.A.A.F.,-24.84,152.02,QLD,Bundaberg Q'ld,AN0109,LG 269,P028,1931,1931-1-1
App No: 110,C S Daley Asst Secy Civic Branch | Dept of the Interior | Canberra | 28.8.31,Canberra A.C.T.,Lic No: 84,All types | Class 'A1' 1.9.37 | Government aerodrome,1.9.31,ANR 1937 | LG 268 | Under control of R.A.A.F.,-35.28,149.11,ACT,Canberra A.C.T.,AN0110,LG 268,P028,1931,1931-1-1
App No: 111,Shire Clerk Isis Shire Council | Childers Q'ld | 22.9.31,Childers Q'ld,Lic No: 86,All types | Class 'C',23.9.31,12.8.47 | LG 277,-25.2,152.33,QLD,Childers Q'ld,AN0111,LG 277,P028,1931,1931-1-1
App No: 112,Shire Clerk Shire of Kilcoy | Kilcoy Q'ld | 14.10.31,Kilcoy Q'ld,Lic No: 88,DH 60 'Moth' type only,14.10.31,Suspended 18/11/39 | LG 275,-26.943337,152.549623,QLD,Kilcoy Q'ld,AN0112,LG 275,P028,1931,1931-1-1
App No: 113,Town Clerk Municipality of Narrogin | Narrogin Western Australia,Narrogin W.A.,Lic No: 89,All types of single and light | multi-engined aircraft Class 'C',15.10.1931,Cancelled | LG 292,-32.95,117.36,WA,Narrogin W.A.,AN0113,LG 292,P029,1931,1931-1-1
App No: 114,The Secretary Katanning Road Board | Katanning Western Australia,Katanning W.A.,Lic No: 90,All types Class 'C'. | Below G (DW) 2-3-48 | Non Classified Group 3 (DW) 2-3-49,15-10-31,Cancelled 1/11/49 | LG 293,-33.63,117.9,WA,Katanning W.A.,AN0114,LG 293,P029,1931,1931-1-1
App No: 115,William Clark | 'Bang Bang' Station | Via Cloncurry Q'ld,Bang Bang Station Q'ld,Lic No: 97,All types except large multi-engined aircraft,18.12.1931,9.8.1939 | LG 285,-18.546735,140.663288,QLD,Bang Bang Station Q'ld,AN0115,LG 285,P029,1931,1931-1-1
App No: 116,Scottish Australian Investment Co Ltd | 72 Phillip Street | Sydney,Clonagh Station Q'ld,Lic No: 94,All types except large multi-engined aircraft (DW) | Below G (DW) Prov 2-3-48,18-12-31,LG 282 | Cancelled 21/10/48,-20.142705,140.682184,QLD,Clonagh Station Q'ld,AN0116,LG 282,P029,1931,1931-1-1
App No: 117,The Australian and New Zealand Land Co Ltd | 'Wurung' Station | Via Cloncurry Q'ld,Wurung Station Q'ld,Lic No: 96,All Types,18-12-1931,5-11-1938 | LG 284,-19.249422,140.631425,QLD,Wurung Station Q'ld,AN0117,LG 284,P030,1931,1931-1-1
App No: 118,The Manager (Phillip Wilson) | Australian Pastoral Co Ltd | Fort Constantine Station Via Cloncurry Q'ld,Fort Constantine Station Q'ld,Lic No: 93,All Types,18-12-1931,29-1-1940 | LG 281,-20.474097,140.579979,QLD,Fort Constantine Station Q'ld,AN0118,LG 281,P030,1931,1931-1-1
App No: 119,The Secretary (L.G. Davison) | N.S.W. Ambulance Transport Service | 521 Young Street | Albury | New South Wales,Albury N.S.W.,Lic No: 91,Restricted Types,28-11-1931,1 day only for Pageant | LG 612,-36.08,146.91,NSW,Albury N.S.W.,AN0119,LG 612,P030,1931,1931-1-1
App No: 120,The Manager Australian Estates Co Ltd | 'Canobie' Station | Via Cloncurry Q'ld,Canobie Q'ld | 90 Miles NNE of Cloncurry | LAT 19º-29'S | LONG 140º-56'E | ALT 360',Lic No: 95,All types except large multi-engined aircraft | All types except large multi-engined aircraft(DW)(FW) 18-12-1934 | Below G (DW)(FW) 2-3-1948 | Non Classified Group 3 (DW)(FW) 2-3-1949 | Class 'G' (DW)(FW) 2-3-1950 | Class 'C' 2-3-1951,18-12-1931 | Perpetual 23.1.75,LG 283,-19,140,QLD,Canobie Q'ld,AN0120,LG 283,P030,1931,1931-1-1
App No: 121,The Secretary | Shire of Kaniva | Kaniva Vic | 24.12.31,Kaniva Vic,Lic No: 99,All types. | Class 'C'. | Below G in dry weather. Provisional 4.3.48,29.12.31,LG 290 | Cancelled 10/2/50,-36.38,141.24,VIC,Kaniva Vic,AN0121,LG 290,P031,1931,1931-1-1
App No: 122,Trustees District Park | Newcastle | 29.12.31,District Park Newcastle N.S.W.,Lic No:,See new application | No.170/43,,LG 332,-32.921511,151.728206,NSW,District Park Newcastle N.S.W.,AN0122,LG 332,P031,,
App No: 123,Latrobe Aerodrome Club | (Secy H.R. Lord) | Latrobe Tas | 29.12.31,Latrobe Tas,Lic No: 106,Restricted,17.3.32,16.5.39 | LG 604 | Emergency landing ground,-41.19,146.61,TAS,Latrobe Tas,AN0123,LG 604,P031,1932,1932-1-1
App No: 124,Trustees J.H. Bethune & G.W. Waterworth | North Western Aero Club of Tasmania | Wynyard | 9.1.31,Wynyard Tas,Lic No: 100,Restricted Types | (prov confirmed 12.2.38,14.1.32,13.1.34 | LG 296 | Original site now lapsed | Govt Drome,-41.07,145.63,TAS,Wynyard Tas,AN0124,LG 296,P031,1932,1932-1-1
App No: 125,Secy Leonora Shire Council | PO Box 6 Leonora | Leonora W.A. | 4.2.32,Leonora W.A. | 1¼ miles N.W. of township | LAT 28º - 53'S | LONG 121º - 18½'E | ALT 1230',Lic No: 102,All types | (except multi-engined) | Class 'E'(DW)(FW) | Dry weather (provisional),17.2.32 | 2-4-48 | 2-4-49 | 1-4-1960,Ex Govt Aerodrome | LG 294,-28.883351,121.300846,WA,Leonora W.A.,AN0125,LG 294,P032,1932,1932-1-1
App No: 126,J.E. Matthews | Chairman | Racecourse Trustees | Bealiba Vic | 13.2.32,Bealiba Vic,Lic No: 103,All types | Single and multi-engined landplanes 20/12/38 | Below 'G' Provisional 2-3-48 | Class 'B',17.2.32,LG 291,-36.83,143.5,VIC,Bealiba Vic,AN0126,LG 291,P032,1932,1932-1-1
App No: 127,R White Jon Sec | Trustees Recreation Reserve | Rolleston | Via Springsure Q'ld | 23.2.32,Rolleston Q'ld,Lic No: 104,All types of single-engined aircraft,24.2.32,23.2.32 | Lapsed | LG 297,-24.33,149.78,QLD,Rolleston Q'ld,AN0127,LG 297,P032,1932,1932-1-1
App No: 128,M.M. Stephenson | 'Barnbougle' | Bridport Tas | 16.3.32,Bridport Tas,Lic No: 107,Restricted,17.3.32,16.3.34 | Not renewed | LG 483,-41,147.39,TAS,Bridport Tas,AN0128,LG 483,P032,1932,1932-1-1
App No: 129,Mr Cyril Cowan Murray | Penong S.A. | 16.2.32,Penong S.A.,Lic No: 108,All Types | 18.3.32,17.3.34 | Not renewed | LG 303,,-31.84,132.68,SA,Penong S.A.,AN0129,-,P033,1934,1934-1-1
App No: 130,Council Clerk | Flinders Is Municipality | Whitemark F.I. | 16.2.32,Pats River Tas | (from 9.3.35) | Flinders Island,Lic No: 105,All types. | Class 'A'.,9.3.32,LG 366 | A.N.R. 1937 | Taken over by C'wealth 1.1.1944 | Site acquired by C'wealth June 1945,-40.066225,148.03149,TAS,Pats River Tas,AN0130,LG 366,P033,1932,1932-1-1
App No: 131,Town Clerk | Municipality of Ballina | Ballina N.S.W. | 13.10.31,Ballina N.S.W.,Lic No: 109,Light types | Class 'C' in favourable winds,5.4.32,LG 299,-28.87,153.56,NSW,Ballina N.S.W.,AN0131,LG 299,P033,1932,1932-1-1
App No: 132,Executors of the Estate of the late K.D. Bowman | c/o Executors Trustees Agency Co of S.A. Ltd | 22 Grenfell St | Adelaide | Miss D.J. Bowman | 'Poltallock' | Via Tailem Bend S.A.,Poltallock S.A.,Lic No: 110,All Types | Class 'B',20.4.32,11-11-42 | LG 295,-35.491095,139.263453,SA,Poltallock S.A.,AN0132,LG 295,P033,1932,1932-1-1
App No: 133,Town Clerk | Corpn of Port Pirie | Port Pirie S.A.,Port Pirie S.A.,Lic No: 111,All types | (Prov confirmed 1/7/32) | 'A' Class,20.4.32 | Re-newed | 20.5.42,Suspended 3-11-41 | Govt. Drome | LG 313,-33.2,138.07,SA,Port Pirie S.A.,AN0133,LG 313,P034,1932,1932-1-1
App No: 134,Administrator | Lands & Survey Dept | Darwin N.T.,Pine Creek N.T.,Lic No: 112,All Types,5.5.32,4.5.33 | Now Govt Aerodrome | LG 346,-13.82,131.84,NT,Pine Creek N.T.,AN0134,LG 346,P034,1932,1932-1-1
App No: 135,John H. Ryan | Pyramid Hill | Vic | T.D.J. Farrar | PO Box 24 | Pyramid Hill Vic,Pyramid Hill Vic,Lic No: 113,All Types except large multi-engined | 13.5.32 | 22.10.37,ANR 1937 | 22.10.40 | LG 301,,-36.04,143.99,VIC,Pyramid Hill Vic,AN0135,-,P034,1937,1937-1-1
App No: 136,The Mgr | Northampton Downs Station | Blackall Q'ld | 20.5.32,Northampton Downs Q'ld,Lic No: 114,All Types (Prov confirmed 26.10.32),20.5.32,6.4.40 | LG 308,-24.42,145.47,QLD,Northampton Downs Q'ld,AN0136,LG 308,P034,1932,1932-1-1
App No: 137,Mr A.G. Hecker | Box 20 P.O. | Temora N.S.W. | 20.5.32,Temora N.S.W.,Lic No: 115,All Types except large multi-engined,21.5.32 | Govt Drome,1.5.33 cancelled | LG 302,-34.46,147.68,NSW,Temora N.S.W.,AN0137,LG 302,P035,1932,1932-1-1
App No: 138,Yatala Ltd | 99 King St | Melbourne | C/- R.V. Billis | 103 William St | Melbourne,Colona Station S.A.,Lic No: 116,All types | except large multi-engined types 22/12/38 | Class Below G Dry weather provisions 2.3.48,1.6.32,LG 300 | Cancelled 25/6/48,-31.623635,132.071304,SA,Colona Station S.A.,AN0138,LG 300,P035,1932,1932-1-1
App No: 139,Yurin Pastoral Co Ltd | (G.F. Taylor Mgr Dir) | Yurin W.A. | 1/9/32 | B.L. Anderson | PO Box P1165 GPO Perth | Western Australia,Yurin Station W.A. | LAT 28º - 00'S | LONG 116º - 02'E,Lic No: 117,All types (except multi-engined). | Class 'G''E'(DW)(FW) 9-5-50 | (Perpetual) 9-5-1954,6.7.32,LG 305 | Cancelled 6/12/62 | Now A.L.G.,-28,116.033334,WA,Yurin Station W.A.,AN0139,LG 305,P035,1932,1932-1-1
App No: 140,Trustees of Navarre Racecourse | and Recreation Reserve | (T.E. Pennington Hon Sec) | Halcomb Park - Paradise | Vic | 18.7.32,Navarre Vic,Lic No:,,,,-36.98,143.2,VIC,Navarre Vic,AN0140,-,P035,,
App No: 141,Estate Late E. Manifold | (Peter Manifold Trustee) | Wiridgil | Camperdown | 1.8.32,Wiridgil Camperdown Vic,Lic No: 118,Restricted Types,1.8.32,16.10.1938 | LG 323,-38.235133,143.220579,VIC,Wiridgil Camperdown Vic,AN0141,LG 323,P036,1932,1932-1-1
App No: 142,McColm & Suffolk | North Toolburra Station | Toolburra Q'ld | 12.8.32,North Toolburra Q'ld | (Warwick),Lic No: 119,Restricted Types,15.8.32,14.8.32 | Lapsed,-28.2,151.95,QLD,North Toolburra Q'ld,AN0142,-,P036,1932,1932-1-1
App No: 143,W.A. Baldock & H.R. Cooper | Wirrulla S.A. | 23.8.32,Wirrulla S.A.,Lic No: 121,All Types,26.8.32,24.12.35 | Cancelled | LG 304,-32.36,134.74,SA,Wirrulla S.A.,AN0143,LG 304,P036,1932,1932-1-1
App No: 144,Bourke Municipal Council | Bourke N.S.W. | 2.3.32,Bourke North N.S.W.,Lic No: 122,All types. | Below G7 Provisional 2-4-48 | Still Govt Aerodrome,5.9.32,Cancelled | Now Govt Aerodrome | LG 105,-29.19,145.88,NSW,Bourke North N.S.W.,AN0144,LG 105,P036,1932,1932-1-1
App No: 145,Town Clerk | Municipality of Northam | Northam W.A. | 31.8.32,Northam W.A.,Lic No: 123,All Types (prov 12 months),28.9.32,LG 319 | 2.9.36 | Cancelled at request of owner. | Cancelled | 8/2/38,-31.54,116.61,WA,Northam W.A.,AN0145,LG 319,P037,1932,1932-1-1
App No: 146,Secretary Corrigan Road Board | Corrigan W.A. | 13.10,Corrigan W.A.,Lic No:,,,,-32.330898,117.879332,WA,Corrigan W.A.,AN0146,-,P037,,
App No: 147,Harold V. Elcock | Ouyen Vic | 19.10.34,Ouyen Vic,Lic No: 124,Light types,1.11.32,25.7.35 | Cancelled | LG 311,-35.2,141.6,VIC,Ouyen Vic,AN0147,LG 311,P037,1932,1932-1-1
App No: 148,District Council of Robe | Robe S.A. | 26.7.32,Robe S.A.,Lic No: 125,From 22/11/35 | All single-engined and light multi-engined aircraft,2.11.32,LG 312 | Cancelled | Aug 1940,-37.27,139.95,SA,Robe S.A.,AN0148,LG 312,P037,1932,1932-1-1
App No: 149,Shire Council | Birchip Vic | 20.10.32,Birchip Vic,Lic No: 126,All types except multi-engined | Class 'C',3.11.32,3.11.43 | Suspended | LG 310,-35.98,142.75,VIC,Birchip Vic,AN0149,LG 310,P038,1932,1932-1-1
App No: 150,J.R. Glasson Esq | 'Gumin' Station | Warrumbungle N.S.W. | 15.11.32,Gumin Station N.S.W.,Lic No: 129,All types of landplanes,8.12.32,3.4.1939 | LG 329,,,NSW,Gumin Station N.S.W.,AN0150,LG 329,P038,1932,1932-1-1
App No: 151,Municipal Council Tamworth | Tamworth N.S.W. | 7.11.32,Tamworth N.S.W.,Lic No: 127,All types. | 'B' Class | Government Aerodrome,30.11.32 | 21.10.37 | A.N.R. (1937),Cancelled see 592 page 154 | Taken over by R.A.A.F. as Govt A'drome | LG 315,-30.96,150.83,NSW,Tamworth N.S.W.,AN0151,LG 315,P038,1932,1932-1-1
App No: 152,Aerodrome Committee | (R.H. Atkinson Secy) | P.O. Box 5 | Smithton | Tas | 1/12/32 | Municipality of Circular Head 18/12/42 | Commission of Transport 1-12-44 | Box 627C GPO | Hobart | Tas,Smithton Tas | 2 mile W.N.W of Smithton | LAT 40º - 49½'S | LONG 145º - 05'E | ALT 12',Lic No: 128,All types except large multi-engined. | 'B' Class f.w. 3-11-40 | Class F6 30.11.42 | Class D5 (FW) 2-4-48 | A.L.G. 28/3/1954 | Non provisional 1-3-67,10.4.33,LG 330,-40.817523,145.083335,TAS,Smithton Tas,AN0152,LG 330,P038,1933,1933-1-1
App No: 153,Shire Council Bet Bet | Dunolly | 12.12.32,Dunolly Vic,Lic No: 134,Light Types,22.2.33,27.1.1938 | LG 316,-36.92,143.76,VIC,Dunolly Vic,AN0153,LG 316,P039,1933,1933-1-1
App No: 154,Mr George Falkiner | Wood St | Stawell,Stawell Vic,Lic No: 130,All Types (except multi-engined 2/5/33),16.1.33,26.2.36 | Cancelled | LG 317,-37.16,142.7,VIC,Stawell Vic,AN0154,LG 317,P039,1933,1933-1-1
App No: 155,Municipality of King Island | Currie K.I.,King Island Tas,Lic No: 131,All Types except multi-engined,16.1.33,15.1.34 | Now Govt Aerodrome | LG 321,-39.87668,143.884156,TAS,King Island Tas,AN0155,LG 321,P039,1933,1933-1-1
App No: 156,Mr Bernard Fleney | Southern Cross Farm | Atherton Q'ld | Jan/33,Atherton Q'ld,Lic No: 132,All types | Single and light multi-engined types of landplanes 16/11/38 | Class 'C',14.2.33,Suspened 7-11-39 | 9.11.42 | LG 314,-17.27,145.47,QLD,Atherton Q'ld,AN0156,LG 314,P039,1933,1933-1-1
App No: 157,Mr M.G.A. Shaw | Manjimup W.A. | Jan 33,Polgarup W.A.,Lic No: 133,Light types | (prov confirmed 5/4/34),7.2.33,Cancelled,-34.163083,116.182853,WA,Polgarup W.A.,AN0157,-,P040,1933,1933-1-1
App No: 158,Mr H.J. Boultbee | Morning Valley | Nalya W.A. | Aug 32,Nalya W.A.,Lic No: 135,Light types (prov) | Class 'C',20.11.33,Suspended | LG 320,-32.380977,117.209433,WA,Nalya W.A.,AN0158,LG 320,P040,1933,1933-1-1
App No: 159,Municipality of South Grafton | Box 2 P.O. | South Grafton N.S.W. | Apl 33,South Grafton N.S.W.,Lic No: 136,All types,20.4.33,20.4.35 | Cancelled vide new application No 228 | LG 419,-29.05,152.59,NSW,South Grafton N.S.W.,AN0159,LG 419,P040,1933,1933-1-1
App No: 160,The Town Council | Sale Vic | Sale Aero Club 21.3.46 | (H.M. Grainger | Hon Sec) | (Albion Hotel | Raymond St | Sale) | 15.6.33,Sale Vic,Lic No: 137,All types of single-engined landplanes. | 'C' Class in fav winds and dry weather. | Re-issued 21.3.1946,16.6.35,10.3.1939 | LG 327,-38.42,147.08,VIC,Sale Vic,AN0160,LG 327,P040,1935,1935-1-1
App No: 161,The Shire Secretary | Barlonne Shire Council | P.O. Box 94 | St George | Queensland,St George Q'ld | LAT 28º - 04'S | LONG 148º - 36½'E,Lic No: 138,All types of single engine landplanes,25-6-1935,30-6-1940 | LG 328,-28.066668,148.600852,QLD,St George Q'ld,AN0161,LG 328,P041,1935,1935-1-1
App No: 162,Mr Hector R. Wales | Upper Watut Gold Mining Alluvials N.L. | Gold and Power Limited | Edi Creek | Morobe Goldfield | New Guinea,Upper Watut River N.G.,Lic No: 139,One way aerodrome for all types of landplanes,25-6-1933,30-6-1930 | LG 369,,,NG,Upper Watut River N.G.,AN0162,LG 369,P041,1933,1933-1-1
App No: 163,Bulolo Gold Dredging Ltd | Bulolo P.O. | New Guinea,Bulolo N.G.,Lic No: 140,One way aerodrome for all types of landplanes,1/7/1933,LG 365 | Cancelled | Now DC. 4,,,NG,Bulolo N.G.,AN0163,LG 365,P041,1933,1933-1-1
App No: 164,Mr Ernest A. Bellette | Sorell | Tasmania,Sorell Tas,Lic No: 141,Light Types,1/8/1933,Cancelled by request of owner | 2-9-1936,-42.72,147.75,TAS,Sorell Tas,AN0164,-,P041,1933,1933-1-1
App No: 165,Messrs Beaton Bros | 'Thundelarra' Station | Via Wubin | Yalgoo | Western Australia,Thundelarra W.A. | LAT 28º - 54'S | LONG 117º - 08'E,Lic No: 142,All types | Class 'C' 12-1-1942,1/8/1933,1-12-1937 | LG 371 | Lic cancelled | Government '7'D/W,-28.900018,117.133336,WA,Thundelarra W.A.,AN0165,LG 371,P042,1933,1933-1-1
App No: 166,Mr George H. Jeffery | C/- J.H. Mocotta (Solicitor) | Cnr Adelaide and Albert Streets | Brisbane | Queensland,Cracow Q'ld | LAT 25º - 23'S | LONG 150º - 18'E,Lic No: 143,All Types,1/8/1933,5-10-1935 | LG 568 | See Application No 190,-25.383341,150.300006,QLD,Cracow Q'ld,AN0166,LG 568,P042,1933,1933-1-1
App No: 167,The Manager | The Peel River Land and Mineral Co Ltd | 'Avon Downs' Station | Via Camooweal | Queensland,Avon Downs N.T. | 2 miles east of homestead | LAT 20º - 03'S | LONG 137º - 31'E | ALT 800',Lic No: 144,All types Class 'B' | Class '5'(DW)(FW) 1-8-1962 | Relicensed perpetual 8-5-1967,14-8-1933,1945 | LG 326 | Delicenced 13/6/80,-20.050001,137.516677,NT,Avon Downs N.T.,AN0167,LG 326,P042,1933,1933-1-1
App No: 168,The Superintendent | Australian Board of Missions | Forest River Mission | Via Wyndham | Western Australia,Forrest River Mission W.A. | ¾ mile north of Mission buildings | LAT 15º - 10'S | LONG 127º - 50'E | ALT 100',Lic No: 145,All types | Class 'B' (FW) 17-4-1945 | Below 'G' (DW) 2-4-1948 | Non-classified Group (DW) 2-4-1949 | Class '3' (DW) 2-4-1950 | Class 'G' (DW)(FW) 19-7-1957 | Class S DW FW 20-1-1964 | Perpetual 20-1-1964,16-8-1933,LG 353 | 15-1-1945 | Cancelled 24/6/66,-15.16667,127.83335,WA,Forrest River Mission W.A.,AN0168,LG 353,P042,1933,1933-1-1
App No: 169,The Shire Clerk | Williambong Shire Council | Leeton N.S.W.,Leeton N.S.W. | LAT 34º - 34'S | LONG 146º - 24½'E,Lic No: 146,All types (Restricted) | Single and light multi-engined aircraft (FW) 3-5-1934 | Class 'B' 10-11-1938,29-8-1933,21-2-1944 | LG 392 | Cancelled,-34.566678,146.400848,NSW,Leeton N.S.W.,AN0169,LG 392,P043,1933,1933-1-1
App No: 170,Trustees District Park Aero Club | P.O. Box 401D | Newcastle | The Newcastle Airport Trust | PO Box 4 | Broadmeadow | New South Wales,Newcastle (District Park) N.S.W. | LAT 32º - 55'S | LONG 151º - 44'E,Lic No: 147,All types Class 'C' | Below 'G' (DW) Provisional 2-5-1948,22-9-1933,LG 332 | See Licence 574 Page 144 | Cancelled 28/3/1950,-32.916685,151.733348,NSW,Newcastle (District Park) N.S.W.,AN0170,LG 332,P043,1933,1933-1-1
App No: 171,The Town Clerk | Tenterfield Municipal Council | PO Box 24 | Tenterfield | New South Wales,Tenterfield N.S.W. | LAT 29º - 01'S | LONG 152º - 00'E,Lic No: 148,All types (Class 'C') | Below 'G' (DW) provisional 1-3-1948,5/10/1933,LG 446 | Cancelled,-29.016667,152,NSW,Tenterfield N.S.W.,AN0171,LG 446,P043,1933,1933-1-1
App No: 172,Mr H. Jennings | Hon Sec RSSILA | Orbost | Victoria,Orbost Vic,Lic No: 149,Light types (temporary),10/11/1933,16-11-1933 | (pageant for one week),-37.15,148.88,VIC,Orbost Vic,AN0172,-,P043,1933,1933-1-1
